chrom	start	end	scalar	class
chr1	9150000	9200000	1.14440748992723	good
chr1	9200000	9250000	1.13255788064864	good
chr1	9250000	9300000	1.04001175654722	good
chr1	9300000	9350000	1.01584942413664	good
chr1	9350000	9400000	0.9881230352340409	good
chr1	9400000	9450000	0.9643699036414929	good
chr1	9450000	9500000	1.0263470168646	good
chr1	9500000	9550000	0.9903004474896041	good
chr1	9550000	9600000	0.949473636370289	good
chr1	9600000	9650000	0.874304188178373	good
chr1	9650000	9700000	1.12666685553148	good
chr1	9700000	9750000	1.2400170454436001	good
chr1	9750000	9800000	1.0781973548321	good
chr1	9800000	9850000	1.01196553746518	good
chr1	9850000	9900000	0.941874077033197	good
chr1	9900000	9950000	1.04459541955936	good
chr1	9950000	10000000	1.03719737615298	good
chr1	10000000	10050000	1.0411622577570798	good
chr1	10050000	10100000	1.11499564151945	good
chr1	10100000	10150000	1.05631799284532	good
chr1	10150000	10200000	1.11435944727435	good
chr1	10200000	10250000	1.06636994584172	good
chr1	10250000	10300000	0.9500854946003481	good
chr1	10300000	10350000	0.9402377554228191	good
chr1	10350000	10400000	1.03674089487289	good
chr1	10400000	10450000	1.07425462059978	good
chr1	10450000	10500000	1.00004540516757	good
chr1	10500000	10550000	1.1068311629016299	good
chr1	10550000	10600000	1.04662472872279	good
chr1	10600000	10650000	0.953506045188872	good
chr1	10650000	10700000	1.04613608544874	good
chr1	10700000	10750000	1.11559928195083	good
chr1	10750000	10800000	1.0259328807296801	good
chr1	10800000	10850000	1.01811669914174	good
chr1	10850000	10900000	1.12987207788117	good
chr1	10900000	10950000	1.0318910889105	good
chr1	10950000	11000000	1.06474213541851	good
chr1	11000000	11050000	1.03283919953518	good
chr1	11050000	11100000	0.967478994992481	good
chr1	11100000	11150000	0.994640404041467	good
chr1	11150000	11200000	1.0031600449034799	good
chr1	11200000	11250000	1.05573327069807	good
chr1	11250000	11300000	1.06697717223701	good
chr1	11300000	11350000	0.938909661221395	good
chr1	11350000	11400000	1.03181862130667	good
chr1	11400000	11450000	0.97648993590213	good
chr1	11450000	11500000	1.01550127503076	good
chr1	11500000	11550000	1.03973991656599	good
chr1	11550000	11600000	0.9336794395428659	good
chr1	11600000	11650000	1.1738226033969499	good
chr1	11650000	11700000	1.06635148101034	good
chr1	11700000	11750000	1.19524768141692	good
chr1	11750000	11800000	1.09055886517637	good
chr1	11800000	11850000	1.20018814299429	good
chr1	11850000	11900000	1.22206510379176	good
chr1	11900000	11950000	1.02037071830277	good
chr1	11950000	12000000	0.9984946894631199	good
chr1	12000000	12050000	1.0395965182370301	good
chr1	12050000	12100000	1.05556474968275	good
chr1	12100000	12150000	1.0823364133639901	good
chr1	12150000	12200000	1.09213324762635	good
chr1	12200000	12250000	1.04215468073973	good
chr1	12250000	12300000	1.1297091117241698	good
chr1	12300000	12350000	1.03835881638744	good
chr1	12350000	12400000	1.02248203930329	good
chr1	12400000	12450000	1.0097134884018102	good
chr1	12450000	12500000	1.02939586238815	good
chr1	12500000	12550000	1.01009099328512	good
chr1	12550000	12600000	0.9659869236106909	good
chr1	12600000	12650000	1.03011763877554	good
chr1	12650000	12700000	1.09623791576548	good
chr1	12700000	12750000	1.07766427801149	good
chr1	12750000	12800000	0.980783056603114	good
chr1	12800000	12850000	0.9654278587765149	good
chr1	12850000	12900000	0.934270923925367	good
chr1	12900000	12950000	0.908343207794303	good
chr1	12950000	13000000	0.9099531400599721	good
chr1	13000000	13050000	0.9083425392959531	good
chr1	13050000	13100000	0.920834183882713	good
chr1	13100000	13150000	0.9537053155813359	good
chr1	13150000	13200000	0.873130903348918	good
chr1	13200000	13250000	1.02697924872291	good
chr1	13250000	13300000	0.9638462021336109	good
chr1	13300000	13350000	0.96096098856714	good
chr1	13350000	13400000	1.0193298913273798	good
chr1	13400000	13450000	0.974654819991104	good
chr1	13450000	13500000	0.9750386735418421	good
chr1	13500000	13550000	0.888898311505485	good
chr1	13550000	13600000	1.0411904575085	good
chr1	13600000	13650000	0.945346159570778	good
chr1	13650000	13700000	0.997415706122182	good
chr1	13700000	13750000	1.07550412577798	good
chr1	13750000	13800000	1.02563015857425	good
chr1	13800000	13850000	0.9729914577748091	good
chr1	13850000	13900000	0.9785535984622221	good
chr1	13900000	13950000	0.9334977761179059	good
chr1	13950000	14000000	0.984578725345918	good
chr1	14000000	14050000	0.950732173055322	good
chr1	14050000	14100000	1.04892371781077	good
chr1	14100000	14150000	1.0231420094341201	good
chr1	14150000	14200000	0.9244130185133991	good
chr1	14200000	14250000	0.9706599941921379	good
chr1	14250000	14300000	0.967685156402614	good
chr1	14300000	14350000	0.999830759094509	good
chr1	14350000	14400000	1.0667105469679998	good
chr1	14400000	14450000	1.04541368199904	good
chr1	14450000	14500000	1.09151888125124	good
chr1	14500000	14550000	1.02377076824165	good
chr1	14550000	14600000	0.902948381676313	good
chr1	14600000	14650000	0.9852639107745258	good
chr1	14650000	14700000	0.9049497369857671	good
chr1	14700000	14750000	0.8884834482602378	good
chr1	14750000	14800000	0.975877048247453	good
chr1	14800000	14850000	0.998935183785999	good
chr1	14850000	14900000	0.896183137931418	good
chr1	14900000	14950000	1.00846493616364	good
chr1	14950000	15000000	1.03963979158107	good
chr1	15000000	15050000	1.03166522707248	good
chr1	15050000	15100000	1.1207762829613999	good
chr1	15100000	15150000	0.997779324767803	good
chr1	15150000	15200000	0.972092439924889	good
chr1	15200000	15250000	0.9692394547279659	good
chr1	15250000	15300000	1.01886993363236	good
chr1	15300000	15350000	0.945692775416318	good
chr1	15350000	15400000	0.940589132665391	good
chr1	15400000	15450000	0.922819422137523	good
chr1	15450000	15500000	1.00911677110224	good
chr1	15500000	15550000	1.02704975344096	good
chr1	15550000	15600000	0.8774876647068459	good
chr1	15600000	15650000	0.9331656017565151	good
chr1	15650000	15700000	0.8938735635530559	good
chr1	15700000	15750000	1.05428592622419	good
chr1	15750000	15800000	0.972490507859489	good
chr1	15800000	15850000	1.06677864474252	good
chr1	15850000	15900000	0.971320963982218	good
chr1	15900000	15950000	1.0479003761041399	good
chr1	15950000	16000000	0.9896328649207471	good
chr1	16000000	16050000	0.940067815116553	good
chr1	16050000	16100000	0.97724821163359	good
chr1	16100000	16150000	0.982206898250956	good
chr1	16150000	16200000	0.969559672124042	good
chr1	16200000	16250000	0.939252509537449	good
chr1	16250000	16300000	0.960941560831292	good
chr1	16300000	16350000	1.05422619296874	good
chr1	16350000	16400000	0.96567068147368	good
chr1	16400000	16450000	1.04783191973732	good
chr1	16450000	16500000	1.1055891135676101	good
chr1	16500000	16550000	0.9965754170113341	good
chr1	16550000	16600000	1.0622935327765999	good
chr1	16600000	16650000	1.1245557000755	good
chr1	16650000	16700000	1.08211431016192	good
chr1	16700000	16750000	1.07897949417067	good
chr1	16750000	16800000	1.00382986084401	good
chr1	16800000	16850000	0.983234773529402	good
chr1	16850000	16900000	1.07783112359714	good
chr1	16900000	16950000	1.06133689031837	good
chr1	16950000	17000000	1.0304043893246801	good
chr1	17000000	17050000	0.9768327870635941	good
chr1	17050000	17100000	1.0416026790778101	good
chr1	17100000	17150000	0.9740330064628442	good
chr1	17150000	17200000	0.978519206352085	good
chr1	17200000	17250000	1.10297833900125	good
chr1	17250000	17300000	1.14508746380375	good
chr1	17300000	17350000	1.1313850489756798	good
chr1	17350000	17400000	1.2177379126158001	good
chr1	17400000	17450000	0.9741876365472629	good
chr1	17450000	17500000	1.1695387073019199	good
chr1	17500000	17550000	1.05996150914535	good
chr1	17550000	17600000	1.01413156140992	good
chr1	17600000	17650000	1.06182867778147	good
chr1	17650000	17700000	1.1789648112698998	good
chr1	17700000	17750000	1.1148328484841998	good
chr1	17750000	17800000	1.07815125796932	good
chr1	17800000	17850000	1.00102331121547	good
chr1	17850000	17900000	1.04718442821385	good
chr1	17900000	17950000	1.21943163614909	good
chr1	17950000	18000000	1.0327261941566201	good
chr1	18000000	18050000	0.9442398651622191	good
chr1	18050000	18100000	1.0354324433820001	good
chr1	18100000	18150000	1.1039756666228702	good
chr1	18150000	18200000	1.1422768572536999	good
chr1	18200000	18250000	1.10470381998744	good
chr1	18250000	18300000	1.11642487321186	good
chr1	18300000	18350000	1.04728527551021	good
chr1	18350000	18400000	1.0564681112829202	good
chr1	18400000	18450000	1.04868065023643	good
chr1	18450000	18500000	1.1811457398874399	good
chr1	18500000	18550000	1.23045629526755	good
chr1	18550000	18600000	1.03329045699512	good
chr1	18600000	18650000	1.08281159376365	good
chr1	18650000	18700000	1.1717258467171399	good
chr1	18700000	18750000	0.9902571248533	good
chr1	18750000	18800000	1.02347710802884	good
chr1	18800000	18850000	1.09444183888375	good
chr1	18850000	18900000	1.10339639166597	good
chr1	18900000	18950000	1.11062926549793	good
chr1	18950000	19000000	1.04791835652395	good
chr1	19000000	19050000	1.03180620847737	good
chr1	19050000	19100000	1.03269098443122	good
chr1	19100000	19150000	1.08739277134699	good
chr1	19150000	19200000	0.993941427304886	good
chr1	19200000	19250000	1.00562742883913	good
chr1	19250000	19300000	1.1053131165663002	good
chr1	19300000	19350000	0.9372463255767751	good
chr1	19350000	19400000	1.09089614852059	good
chr1	19400000	19450000	1.1707073619466999	good
chr1	19450000	19500000	0.9978299422245941	good
chr1	19500000	19550000	1.06265410643761	good
chr1	19550000	19600000	0.9315478002494209	good
chr1	19600000	19650000	1.1217402647397	good
chr1	19650000	19700000	1.06502266531409	good
chr1	19700000	19750000	1.0282625364914	good
chr1	19750000	19800000	1.04502310570883	good
chr1	19800000	19850000	1.19603155273484	good
chr1	19850000	19900000	1.05836414777882	good
chr1	19900000	19950000	0.990020101313731	good
chr1	19950000	20000000	1.03601944625987	good
chr1	20000000	20050000	1.08028705067612	good
chr1	20050000	20100000	1.0478226048163601	good
chr1	20100000	20150000	0.997272294575632	good
chr1	20150000	20200000	1.01776981608738	good
chr1	20200000	20250000	1.04532483087296	good
chr1	20250000	20300000	1.0633000422310601	good
chr1	20300000	20350000	1.04963622870255	good
chr1	20350000	20400000	0.982946521211631	good
chr1	20400000	20450000	1.08781276251604	good
chr1	20450000	20500000	0.992931163943782	good
chr1	20500000	20550000	1.02600453725288	good
chr1	20550000	20600000	0.9239449096237041	good
chr1	20600000	20650000	1.0510108226680699	good
chr1	20650000	20700000	0.9631767733455799	good
chr1	20700000	20750000	1.01962918450566	good
chr1	20750000	20800000	0.881044836801595	good
chr1	20800000	20850000	0.871895617701371	good
chr1	20850000	20900000	0.9067381306897679	good
chr1	20900000	20950000	0.9178411243446442	good
chr1	20950000	21000000	1.0132091589360799	good
chr1	21000000	21050000	0.9851037379432759	good
chr1	21050000	21100000	0.94557712372145	good
chr1	21100000	21150000	1.06126609331125	good
chr1	21150000	21200000	0.9289245166026321	good
chr1	21200000	21250000	0.874223923585175	good
chr1	21250000	21300000	0.907881119600537	good
chr1	21300000	21350000	0.9223174762920999	good
chr1	21350000	21400000	0.820464623047872	good
chr1	21400000	21450000	0.9788574294811171	good
chr1	21450000	21500000	1.0223664724861898	good
chr1	21500000	21550000	1.0277757633568199	good
chr1	21550000	21600000	1.12834734290339	good
chr1	21600000	21650000	1.10130936230921	good
chr1	21650000	21700000	1.05397909449066	good
chr1	21700000	21750000	1.06926900010097	good
chr1	21750000	21800000	1.03908212673323	good
chr1	21800000	21850000	1.11233325192914	good
chr1	21850000	21900000	1.06708504417693	good
chr1	21900000	21950000	1.01788837906542	good
chr1	21950000	22000000	1.0341114190721898	good
chr1	22000000	22050000	1.0397315916921601	good
chr1	22050000	22100000	1.23581551694351	good
chr1	22100000	22150000	0.9651647428539541	good
chr1	22150000	22200000	1.1570544630188502	good
chr1	22200000	22250000	1.07571711880678	good
chr1	22250000	22300000	0.9589060475875799	good
chr1	22300000	22350000	0.925630394209073	good
chr1	22350000	22400000	1.02019448577753	good
chr1	22400000	22450000	1.4020144177786003	good
chr1	22450000	22500000	1.3561320706709001	good
chr1	22500000	22550000	0.964522105162966	good
chr1	22550000	22600000	1.12371947883928	good
chr1	22600000	22650000	0.9594408910303579	good
chr1	22650000	22700000	1.03626318767495	good
chr1	22700000	22750000	0.956931793095932	good
chr1	22750000	22800000	0.9268278643752041	good
chr1	22800000	22850000	1.02153266718141	good
chr1	22850000	22900000	1.02376092095487	good
chr1	22900000	22950000	1.03249806753447	good
chr1	22950000	23000000	0.9995901082009	good
chr1	23000000	23050000	0.9853510126920301	good
chr1	23050000	23100000	1.04621592363202	good
chr1	23100000	23150000	0.944711977734658	good
chr1	23150000	23200000	0.9945707712592601	good
chr1	23200000	23250000	1.06652518342398	good
chr1	23250000	23300000	1.2251079253086499	good
chr1	23300000	23350000	1.0751446663656998	good
chr1	23350000	23400000	0.956223607141946	good
chr1	23400000	23450000	0.9670356571756809	good
chr1	23450000	23500000	0.964467262125066	good
chr1	23500000	23550000	0.9636355517824559	good
chr1	23550000	23600000	0.9709423091299091	good
chr1	23600000	23650000	0.920289575667814	good
chr1	23650000	23700000	0.9515392087565651	good
chr1	23700000	23750000	0.9172159854391261	good
chr1	23750000	23800000	0.9493848035485419	good
chr1	23800000	23850000	0.9045241012315991	good
chr1	23850000	23900000	1.05976329235537	good
chr1	23900000	23950000	1.0190012221766	good
chr1	23950000	24000000	0.951383659914765	good
chr1	24000000	24050000	1.0233587609599	good
chr1	24050000	24100000	1.16363735913951	good
chr1	24100000	24150000	1.01178497000334	good
chr1	24150000	24200000	0.951876148391169	good
chr1	24200000	24250000	0.964502021847305	good
chr1	24250000	24300000	0.9160424322002231	good
chr1	24300000	24350000	1.01667480958995	good
chr1	24350000	24400000	0.9558209813392359	good
chr1	24400000	24450000	1.01992229229389	good
chr1	24450000	24500000	1.05233847273682	good
chr1	24500000	24550000	1.10853227374751	good
chr1	24550000	24600000	0.99985771747846	good
chr1	24600000	24650000	1.16054176675173	good
chr1	24650000	24700000	1.01399403425476	good
chr1	24700000	24750000	1.0256096703737199	good
chr1	24750000	24800000	0.9585950652535351	good
chr1	24800000	24850000	1.03649414406198	good
chr1	24850000	24900000	1.01787295877092	good
chr1	24900000	24950000	0.9381768050624458	good
chr1	24950000	25000000	0.9512214300637041	good
chr1	25000000	25050000	1.00625993372789	good
chr1	25050000	25100000	0.9520551865884659	good
chr1	25100000	25150000	1.1145892574895901	good
chr1	25150000	25200000	0.9023267928327291	good
chr1	25200000	25250000	1.03304143861369	good
chr1	25250000	25300000	1.05401382595389	good
chr1	25300000	25350000	0.9746968469061229	good
chr1	25350000	25400000	1.06829736638357	good
chr1	25400000	25450000	1.08799544950864	good
chr1	25450000	25500000	0.99298618122604	good
chr1	25500000	25550000	1.0781184791270202	good
chr1	25550000	25600000	1.24392938904732	good
chr1	25600000	25650000	1.1653567318379199	good
chr1	25650000	25700000	1.1268521700693002	good
chr1	25700000	25750000	1.1255493892523603	good
chr1	25750000	25800000	1.04410211302919	good
chr1	25800000	25850000	1.0662726914471101	good
chr1	25850000	25900000	1.05065577733564	good
chr1	25900000	25950000	1.13109851271188	good
chr1	25950000	26000000	1.06957609707665	good
chr1	26000000	26050000	1.09181366498189	good
chr1	26050000	26100000	1.0955437049143102	good
chr1	26100000	26150000	1.08459058259466	good
chr1	26150000	26200000	1.05061926157537	good
chr1	26200000	26250000	1.10493199612695	good
chr1	26250000	26300000	1.03725973040626	good
chr1	26300000	26350000	1.11458833222429	good
chr1	26350000	26400000	1.1177802597350501	good
chr1	26400000	26450000	1.34121132132034	good
chr1	26450000	26500000	1.1361105204149098	good
chr1	26500000	26550000	1.09026069501231	good
chr1	26550000	26600000	1.10694881761063	good
chr1	26600000	26650000	1.0741028544138	good
chr1	26650000	26700000	0.765626809327177	good
chr1	26700000	26750000	1.09936944562596	good
chr1	26750000	26800000	1.18440396475978	good
chr1	26800000	26850000	1.17690965832034	good
chr1	26850000	26900000	1.05362053220848	good
chr1	26900000	26950000	1.09834781724462	good
chr1	26950000	27000000	1.08734781383323	good
chr1	27000000	27050000	1.14171209675947	good
chr1	27050000	27100000	1.187926663947	good
chr1	27100000	27150000	1.22841429562231	good
chr1	27150000	27200000	1.4251900470424501	good
chr1	27200000	27250000	1.10439808999929	good
chr1	27250000	27300000	1.13165261467768	good
chr1	27300000	27350000	1.1226478723830802	good
chr1	27350000	27400000	1.1487371656243501	good
chr1	27400000	27450000	1.02722773669277	good
chr1	27450000	27500000	1.13703009428994	good
chr1	27500000	27550000	1.06680556755494	good
chr1	27550000	27600000	1.1123630666684299	good
chr1	27600000	27650000	1.20541560815345	good
chr1	27650000	27700000	1.1201302929313302	good
chr1	27700000	27750000	1.1106418854159	good
chr1	27750000	27800000	1.2335383596971299	good
chr1	27800000	27850000	1.13240587598397	good
chr1	27850000	27900000	1.1067778492149598	good
chr1	27900000	27950000	1.09935586607689	good
chr1	27950000	28000000	1.08659094357289	good
chr1	28000000	28050000	1.22582732255358	good
chr1	28050000	28100000	1.22437303737196	good
chr1	28100000	28150000	1.09914562761838	good
chr1	28150000	28200000	1.1555901387603602	good
chr1	28200000	28250000	1.21177828459777	good
chr1	28250000	28300000	1.1940616402202	good
chr1	28300000	28350000	1.13076573547381	good
chr1	28350000	28400000	1.0578244706436801	good
chr1	28400000	28450000	1.17073420785609	good
chr1	28450000	28500000	1.02753123330433	good
chr1	28500000	28550000	1.13117090248643	good
chr1	28550000	28600000	1.18964028410944	good
chr1	28600000	28650000	1.16701876413973	good
chr1	28650000	28700000	1.0684121056776499	good
chr1	28700000	28750000	1.0235983426992499	good
chr1	28750000	28800000	1.0327510426501298	good
chr1	28800000	28850000	1.1349949780076298	good
chr1	28850000	28900000	1.20944274880864	good
chr1	28900000	28950000	1.11379840381968	good
chr1	28950000	29000000	1.17229156188286	good
chr1	29000000	29050000	1.06524897997179	good
chr1	29050000	29100000	1.14802378448017	good
chr1	29100000	29150000	1.1592159239009	good
chr1	29150000	29200000	1.15131372431275	good
chr1	29200000	29250000	1.1577349798943002	good
chr1	29250000	29300000	1.13296098778142	good
chr1	29300000	29350000	1.1558680431876298	good
chr1	29350000	29400000	1.1536800656273	good
chr1	29400000	29450000	1.0142635292309201	good
chr1	29450000	29500000	1.0665061246322	good
chr1	29500000	29550000	1.14846339305967	good
chr1	29550000	29600000	1.08623099721164	good
chr1	29600000	29650000	1.14719599224208	good
chr1	29650000	29700000	1.02872313383141	good
chr1	29700000	29750000	1.20407088183824	good
chr1	29750000	29800000	1.0735212617744698	good
chr1	29800000	29850000	1.16025999499994	good
chr1	29850000	29900000	1.1327756537395501	good
chr1	29900000	29950000	1.18836790414242	good
chr1	29950000	30000000	1.02812192172826	good
chr1	30000000	30050000	1.1745495151641299	good
chr1	30050000	30100000	1.13798450905868	good
chr1	30100000	30150000	1.00442178762198	good
chr1	30150000	30200000	1.1197003703066	good
chr1	30200000	30250000	1.0826347063469801	good
chr1	30250000	30300000	1.06235037354835	good
chr1	30300000	30350000	1.17420987873946	good
chr1	30350000	30400000	1.03664793946011	good
chr1	30400000	30450000	1.05740823829534	good
chr1	30450000	30500000	1.0126270172685101	good
chr1	30500000	30550000	0.969496768639323	good
chr1	30550000	30600000	0.956257771577337	good
chr1	30600000	30650000	0.983203222335229	good
chr1	30650000	30700000	1.03998972819158	good
chr1	30700000	30750000	0.9922087100544499	good
chr1	30750000	30800000	0.969885851835437	good
chr1	30800000	30850000	1.07538211452923	good
chr1	30850000	30900000	1.19459151391296	good
chr1	30900000	30950000	1.0392269670280798	good
chr1	30950000	31000000	1.02259031526975	good
chr1	31000000	31050000	0.9974837750891901	good
chr1	31050000	31100000	1.03725180502518	good
chr1	31100000	31150000	0.9380865541594959	good
chr1	31150000	31200000	0.982733148597761	good
chr1	31200000	31250000	0.956111356154799	good
chr1	31250000	31300000	0.9954811899467491	good
chr1	31300000	31350000	0.9546343011961441	good
chr1	31350000	31400000	1.03782975699133	good
chr1	31400000	31450000	1.05452851206987	good
chr1	31450000	31500000	1.13121214332142	good
chr1	31500000	31550000	0.98239558902527	good
chr1	31550000	31600000	1.0563807594472399	good
chr1	31600000	31650000	1.08791704502075	good
chr1	31650000	31700000	1.1782853876886101	good
chr1	31700000	31750000	1.09950660735133	good
chr1	31750000	31800000	0.983485508649895	good
chr1	31800000	31850000	1.12336659087915	good
chr1	31850000	31900000	1.09222713528677	good
chr1	31900000	31950000	0.9797537258499641	good
